,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
62,2005-03-01,54.30720432968279,36.130520503086984,56.091353262128735,54.30720432968279,54.30720432968279,-8.076917909047696,-8.076917909047696,-8.076917909047696,-8.076917909047696,-8.076917909047696,-8.076917909047696,0.0,0.0,0.0,46.230286420635096
63,2005-04-01,53.95059741590426,39.512590280401355,59.649299074709354,53.95059741590426,53.95059741590426,-4.412259582515766,-4.412259582515766,-4.412259582515766,-4.412259582515766,-4.412259582515766,-4.412259582515766,0.0,0.0,0.0,49.538337833388496
64,2005-05-01,53.6054939509573,49.749129295749185,69.39902473892589,53.6054939509573,53.6054939509573,6.201212046946056,6.201212046946056,6.201212046946056,6.201212046946056,6.201212046946056,6.201212046946056,0.0,0.0,0.0,59.80670599790336
65,2005-06-01,53.248991351618834,47.20115767589245,67.26352702095768,53.248991351618834,53.248991351618834,3.7090110409175034,3.7090110409175034,3.7090110409175034,3.7090110409175034,3.7090110409175034,3.7090110409175034,0.0,0.0,0.0,56.958002392536336
66,2005-07-01,52.90398883612999,56.177588874461094,76.77417271389938,52.90398883612999,52.90398883612999,13.547557478357708,13.547557478357708,13.547557478357708,13.547557478357708,13.547557478357708,13.547557478357708,0.0,0.0,0.0,66.4515463144877
67,2005-08-01,52.547486236791514,45.55860922003043,65.79122946663828,52.547486236791514,52.547486236791514,3.4065170405314475,3.4065170405314475,3.4065170405314475,3.4065170405314475,3.4065170405314475,3.4065170405314475,0.0,0.0,0.0,55.95400327732296
68,2005-09-01,52.190983637453044,56.875167067426446,76.07813335505584,52.190983637453044,52.190983637453044,14.578517773611475,14.578517773611475,14.578517773611475,14.578517773611475,14.578517773611475,14.578517773611475,0.0,0.0,0.0,66.76950141106452
69,2005-10-01,51.8459811219642,45.78493885929578,65.07780310883423,51.8459811219642,51.8459811219642,3.640202438062642,3.640202438062642,3.640202438062642,3.640202438062642,3.640202438062642,3.640202438062642,0.0,0.0,0.0,55.486183560026845
70,2005-11-01,51.489478522625724,36.70523433199614,55.97602198191195,51.489478522625724,51.489478522625724,-4.792385853142152,-4.792385853142152,-4.792385853142152,-4.792385853142152,-4.792385853142152,-4.792385853142152,0.0,0.0,0.0,46.697092669483574
71,2005-12-01,51.14447600713688,38.16954087918277,57.041396526703494,51.14447600713688,51.14447600713688,-3.336742514719253,-3.336742514719253,-3.336742514719253,-3.336742514719253,-3.336742514719253,-3.336742514719253,0.0,0.0,0.0,47.807733492417626
72,2006-01-01,50.78797340779841,29.85852730275935,48.965558747303,50.78797340779841,50.78797340779841,-11.046387890000029,-11.046387890000029,-11.046387890000029,-11.046387890000029,-11.046387890000029,-11.046387890000029,0.0,0.0,0.0,39.741585517798384
73,2006-02-01,50.43169709602342,28.375577039003552,47.8108478143625,50.43169709602342,50.43169709602342,-12.069152445835556,-12.069152445835556,-12.069152445835556,-12.069152445835556,-12.069152445835556,-12.069152445835556,0.0,0.0,0.0,38.362544650187864
74,2006-03-01,50.109899137000845,32.295737545451274,51.535617373180735,50.109899137000845,50.109899137000845,-8.084791122409428,-8.084791122409428,-8.084791122409428,-8.084791122409428,-8.084791122409428,-8.084791122409428,0.0,0.0,0.0,42.02510801459142
75,2006-04-01,49.753622825225854,36.019406733641524,55.97605111995004,49.753622825225854,49.753622825225854,-3.720892533696418,-3.720892533696418,-3.720892533696418,-3.720892533696418,-3.720892533696418,-3.720892533696418,0.0,0.0,0.0,46.03273029152943
76,2006-05-01,49.40883929770167,45.56885529591615,64.18395047350431,49.40883929770167,49.40883929770167,5.531365935977632,5.531365935977632,5.531365935977632,5.531365935977632,5.531365935977632,5.531365935977632,0.0,0.0,0.0,54.9402052336793
77,2006-06-01,49.05256298592668,42.970644455323,62.84977675308376,49.05256298592668,49.05256298592668,4.13282140107406,4.13282140107406,4.13282140107406,4.13282140107406,4.13282140107406,4.13282140107406,0.0,0.0,0.0,53.18538438700074
78,2006-07-01,48.7077794584025,51.52025070342689,72.24638134221217,48.7077794584025,48.7077794584025,13.438228538765568,13.438228538765568,13.438228538765568,13.438228538765568,13.438228538765568,13.438228538765568,0.0,0.0,0.0,62.14600799716807
